,date,format,location,title,url
3,2017-03-13T22:30:00.000Z,class,boston,Introduction to Google AdWords,http://generalassemb.ly/education/introduction-to-google-adwords/boston/32602
4,2017-03-14T21:30:00.000Z,info-session,boston,Info Session: Data Analytics,http://generalassemb.ly/education/data-analytics/boston/learn-more/6517
5,2017-03-14T22:30:00.000Z,event,boston,Women in Sales Leadership presented by Top Rep Boston,http://generalassemb.ly/education/women-in-sales-leadership-presented-by-top-rep-boston/boston/34835
6,2017-03-15T21:30:00.000Z,info-session,boston,Info Session: Data Science Part-Time,http://generalassemb.ly/education/data-science/boston/learn-more/6529
7,2017-03-15T22:00:00.000Z,event,boston,Start Making: Ideas to Actions,http://generalassemb.ly/education/start-making-ideas-to-actions/boston/34460
8,2017-03-15T22:30:00.000Z,workshop,boston,Introduction to Adobe Illustrator,http://generalassemb.ly/education/introduction-to-adobe-illustrator--2/boston/32910
9,2017-03-15T22:30:00.000Z,workshop,boston,Design Your Ideal Life: How to Achieve Real Success,http://generalassemb.ly/education/design-your-ideal-life-how-to-achieve-real-success/boston/32618
10,2017-03-15T23:00:00.000Z,course,boston,Digital Marketing,http://generalassemb.ly/education/digital-marketing/boston
11,2017-03-16T22:30:00.000Z,event,boston,GA + Hubway Present: Data Visualization Crash Course,http://generalassemb.ly/education/ga-hubway-present-data-visualization-crash-course/boston/34253
12,2017-03-18T14:00:00.000Z,workshop,boston,Data Science Bootcamp,http://generalassemb.ly/education/data-science-bootcamp-42d360e6-7d48-4b73-bf80-55495267f674/boston/33430
13,2017-03-18T16:00:00.000Z,workshop,boston,Design Thinking Bootcamp,http://generalassemb.ly/education/design-thinking-bootcamp/boston/33103
14,2017-03-20T21:30:00.000Z,info-session,boston,Front-End Web Development Info Session,http://generalassemb.ly/education/front-end-web-development/boston/learn-more/6548
15,2017-03-20T22:30:00.000Z,class,boston,How to Use Storytelling to Get What You Want,http://generalassemb.ly/education/how-to-use-storytelling-to-get-what-you-want/boston/32947
16,2017-03-20T22:30:00.000Z,workshop,boston,Introduction to User Interface Design (UI),http://generalassemb.ly/education/introduction-to-user-interface-design-ui/boston/33564
17,2017-03-20T22:30:00.000Z,workshop,boston,Data Visualization Fundamentals,http://generalassemb.ly/education/data-visualization-fundamentals/boston/33081
18,2017-03-21T21:30:00.000Z,info-session,boston,Info Session: Data Science Part-Time,http://generalassemb.ly/education/data-science/boston/learn-more/6528
19,2017-03-21T22:30:00.000Z,event,boston,How CSS Grid Is Reinventing Webpage Design,http://generalassemb.ly/education/how-css-grid-is-reinventing-webpage-design/boston/34943
20,2017-03-22T21:30:00.000Z,info-session,boston,Info Session: Data Science Immersive,http://generalassemb.ly/education/data-science-immersive/boston/learn-more/6549
21,2017-03-22T22:30:00.000Z,event,boston,Intro to the Boston Design Community,http://generalassemb.ly/education/intro-to-the-boston-design-community-63ec55de-e5d0-4c21-bc02-cc7f2bdfe0bb/boston/34465
22,2017-03-22T22:30:00.000Z,workshop,boston,Social Media Strategy Mapping,http://generalassemb.ly/education/social-media-strategy-mapping/boston/32924
23,2017-03-23T21:30:00.000Z,info-session,boston,Info Session: Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/boston/learn-more/6550
24,2017-03-23T22:30:00.000Z,event,boston,Ladies Lounge: 2017 Spring Wellness Expo,http://generalassemb.ly/education/ladies-lounge-2017-spring-wellness-expo/boston/34839
25,2017-03-24T16:30:00.000Z,workshop-series,boston,Introduction to HTML + CSS 2-Day Weekend Workshop,http://generalassemb.ly/education/introduction-to-html-css-2-day-weekend-workshop/boston/32485
26,2017-03-25T14:00:00.000Z,event,boston,2017 Baseball Hack Day,http://generalassemb.ly/education/2017-baseball-hack-day/boston/33383
27,2017-03-25T14:00:00.000Z,workshop,boston,SQL Bootcamp,http://generalassemb.ly/education/sql-bootcamp/boston/32484
28,2017-03-25T14:00:00.000Z,workshop,boston,Digital Marketing Bootcamp,http://generalassemb.ly/education/digital-marketing-bootcamp--2/boston/32483
29,2017-03-27T13:00:00.000Z,immersive,boston,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/boston
30,2017-03-27T21:30:00.000Z,info-session,boston,Info Session: Product Management,http://generalassemb.ly/education/product-management/boston/learn-more/6552
31,2017-03-27T22:30:00.000Z,workshop,boston,Design Thinking Crash Course,http://generalassemb.ly/education/design-thinking-crash-course/boston/32909
32,2017-03-27T22:30:00.000Z,workshop,boston,Agile & Scrum Fundamentals,http://generalassemb.ly/education/agile-scrum-fundamentals/boston/33433
33,2017-03-28T22:30:00.000Z,course,boston,Front-End Web Development,http://generalassemb.ly/education/front-end-web-development/boston
34,2017-03-29T21:30:00.000Z,info-session,boston,Info Session: Data Analytics,http://generalassemb.ly/education/data-analytics/boston/learn-more/6551
35,2017-03-29T22:30:00.000Z,workshop,boston,Intro to SEO,http://generalassemb.ly/education/intro-to-seo/boston/32917
36,2017-03-29T23:30:00.000Z,event,boston,Code in the Brewery,http://generalassemb.ly/education/code-in-the-brewery/boston/34946
37,2017-04-01T14:00:00.000Z,workshop,boston,Code in One Day: HTML & CSS Crash Course,http://generalassemb.ly/education/code-in-one-day-html-css-crash-course/boston/33087
38,2017-04-01T14:00:00.000Z,workshop,boston,User Experience Design Bootcamp,http://generalassemb.ly/education/user-experience-design-bootcamp/boston/33086
39,2017-04-03T22:30:00.000Z,class,boston,Branding Fundamentals,http://generalassemb.ly/education/branding-fundamentals/boston/34225
40,2017-04-04T22:30:00.000Z,event,boston,Salary Negotiation  | BOS Lady Project + AAUW Work Smart Boston,http://generalassemb.ly/education/salary-negotiation-bos-lady-project-aauw-work-smart-boston/boston/34836
41,2017-04-04T22:30:00.000Z,class,boston,Python Programming 101,http://generalassemb.ly/education/python-programming-101/boston/34238
42,2017-04-04T22:30:00.000Z,course,boston,Data Science,http://generalassemb.ly/education/data-science/boston
43,2017-04-05T22:30:00.000Z,workshop,boston,Intermediate/Advanced SEO,http://generalassemb.ly/education/intermediateadvanced-seo/boston/33082
44,2017-04-05T22:30:00.000Z,class,boston,Intro to Adobe InDesign,http://generalassemb.ly/education/intro-to-adobe-indesign/boston/34226
45,2017-04-06T22:30:00.000Z,workshop,boston,Python Programming 201,http://generalassemb.ly/education/python-programming-201/boston/34239
46,2017-04-08T14:00:00.000Z,workshop,boston,Excel Bootcamp,http://generalassemb.ly/education/excel-bootcamp/boston/33089
47,2017-04-08T14:00:00.000Z,workshop,boston,Product Management Bootcamp,http://generalassemb.ly/education/product-management-bootcamp/boston/33088
48,2017-04-10T13:00:00.000Z,immersive,boston,Data Science Immersive,http://generalassemb.ly/education/data-science-immersive/boston
49,2017-04-10T22:30:00.000Z,course,boston,Data Analytics,http://generalassemb.ly/education/data-analytics/boston
50,2017-04-11T22:30:00.000Z,event,boston,Negotiating with Yourself & Finding Work You Love,http://generalassemb.ly/education/negotiating-with-yourself-finding-work-you-love/boston/35162
51,2017-04-11T22:30:00.000Z,class,boston,How to Use Storytelling to Get What You Want,http://generalassemb.ly/education/how-to-use-storytelling-to-get-what-you-want/boston/34241
52,2017-04-13T22:30:00.000Z,workshop,boston,Programming for Non-Programmers - The Basics,http://generalassemb.ly/education/programming-for-non-programmers-the-basics--2/boston/33091
53,2017-04-15T14:00:00.000Z,workshop,boston,Digital Marketing Bootcamp,http://generalassemb.ly/education/digital-marketing-bootcamp--2/boston/33090
54,2017-04-15T14:00:00.000Z,workshop,boston,SQL Bootcamp,http://generalassemb.ly/education/sql-bootcamp/boston/33092
55,2017-04-18T22:30:00.000Z,class,boston,Intro to Content Marketing,http://generalassemb.ly/education/intro-to-content-marketing/boston/34227
56,2017-04-19T22:30:00.000Z,class,boston,Introduction to Google Analytics,http://generalassemb.ly/education/introduction-to-google-analytics/boston/34242
57,2017-04-20T22:30:00.000Z,class,boston,User Research Techniques,http://generalassemb.ly/education/user-research-techniques/boston/34841
58,2017-04-22T14:00:00.000Z,workshop,boston,Adobe Illustrator Bootcamp,http://generalassemb.ly/education/adobe-illustrator-bootcamp/boston/33093
59,2017-04-22T14:00:00.000Z,workshop,boston,Intro to Python Bootcamp,http://generalassemb.ly/education/intro-to-python-bootcamp/boston/35507
60,2017-04-24T22:30:00.000Z,workshop,boston,Social Media Strategy Mapping,http://generalassemb.ly/education/social-media-strategy-mapping/boston/34244
61,2017-04-25T22:30:00.000Z,class,boston,Excel at Excel: Getting Down the Basics,http://generalassemb.ly/education/excel-at-excel-getting-down-the-basics/boston/34243
62,2017-04-27T22:30:00.000Z,workshop,boston,Facebook Advertising 101: Making Facebook Advertising Pay,http://generalassemb.ly/education/facebook-advertising-101-making-facebook-advertising-pay/boston/34245
63,2017-04-29T14:00:00.000Z,workshop,boston,Intro to Project Management Bootcamp,http://generalassemb.ly/education/intro-to-project-management-bootcamp/boston/34280
64,2017-04-29T16:00:00.000Z,workshop,boston,Python for Data Science,http://generalassemb.ly/education/python-for-data-science--2/boston/34453
65,2017-05-01T13:00:00.000Z,immersive,boston,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/boston
66,2017-05-02T22:00:00.000Z,course,boston,Product Management,http://generalassemb.ly/education/product-management/boston
67,2017-05-03T22:30:00.000Z,event,boston,Design in Boston: Creating a More Connected City,http://generalassemb.ly/education/design-in-boston-creating-a-more-connected-city/boston/34927
68,2017-05-03T22:30:00.000Z,workshop,boston,Intro to Sketch App,http://generalassemb.ly/education/intro-to-sketch-app/boston/34228
69,2017-05-06T14:00:00.000Z,workshop,boston,Product Management Bootcamp,http://generalassemb.ly/education/product-management-bootcamp/boston/33098
70,2017-05-10T22:30:00.000Z,workshop,boston,Agile & Scrum Fundamentals,http://generalassemb.ly/education/agile-scrum-fundamentals/boston/35624
71,2017-05-11T22:30:00.000Z,class,boston,Introduction to Google Analytics,http://generalassemb.ly/education/introduction-to-google-analytics/boston/35625
72,2017-05-13T14:00:00.000Z,workshop,boston,User Experience Design Bootcamp,http://generalassemb.ly/education/user-experience-design-bootcamp/boston/33094
73,2017-05-13T14:00:00.000Z,workshop,boston,Excel Bootcamp,http://generalassemb.ly/education/excel-bootcamp/boston/35138
74,2017-05-15T22:30:00.000Z,class,boston,Python Programming 101,http://generalassemb.ly/education/python-programming-101/boston/35642
75,2017-05-16T22:00:00.000Z,course,boston,User Experience Design,http://generalassemb.ly/education/user-experience-design/boston
76,2017-05-16T22:30:00.000Z,workshop,boston,Programming for Non-Programmers - The Basics,http://generalassemb.ly/education/programming-for-non-programmers-the-basics--2/boston/35626
77,2017-05-17T22:30:00.000Z,class,boston,User Research Techniques,http://generalassemb.ly/education/user-research-techniques/boston/35627
78,2017-05-17T22:30:00.000Z,workshop,boston,Python Programming 201,http://generalassemb.ly/education/python-programming-201/boston/35645
79,2017-05-20T14:00:00.000Z,workshop,boston,Digital Marketing Bootcamp,http://generalassemb.ly/education/digital-marketing-bootcamp--2/boston/33102
80,2017-05-20T14:00:00.000Z,workshop,boston,SQL Bootcamp,http://generalassemb.ly/education/sql-bootcamp/boston/33101
81,2017-05-22T13:30:00.000Z,immersive,boston,User Experience Design Immersive,http://generalassemb.ly/education/user-experience-design-immersive/boston
82,2017-05-22T22:30:00.000Z,workshop,boston,Social Media Strategy Mapping,http://generalassemb.ly/education/social-media-strategy-mapping/boston/35634
83,2017-05-24T22:30:00.000Z,class,boston,Excel at Excel: Getting Down the Basics,http://generalassemb.ly/education/excel-at-excel-getting-down-the-basics/boston/35628
84,2017-05-30T22:30:00.000Z,course,boston,Front-End Web Development,http://generalassemb.ly/education/front-end-web-development/boston
85,2017-06-03T14:00:00.000Z,workshop,boston,Code in One Day: HTML & CSS Crash Course,http://generalassemb.ly/education/code-in-one-day-html-css-crash-course/boston/33097
86,2017-06-03T14:00:00.000Z,workshop,boston,Facebook Advertising Bootcamp,http://generalassemb.ly/education/facebook-advertising-bootcamp/boston/35538
87,2017-06-03T14:00:00.000Z,workshop,boston,Intro to Python Bootcamp,http://generalassemb.ly/education/intro-to-python-bootcamp/boston/35635
88,2017-06-03T16:00:00.000Z,workshop,boston,Design Thinking Bootcamp,http://generalassemb.ly/education/design-thinking-bootcamp/boston/33104
89,2017-06-05T22:30:00.000Z,course,boston,Digital Marketing,http://generalassemb.ly/education/digital-marketing/boston
90,2017-06-07T22:30:00.000Z,class,boston,Introduction to Google Analytics,http://generalassemb.ly/education/introduction-to-google-analytics/boston/35639
91,2017-06-10T14:00:00.000Z,class,boston,Getting Started With WordPress,http://generalassemb.ly/education/getting-started-with-wordpress/boston/35508
92,2017-06-10T14:00:00.000Z,workshop,boston,Excel Bootcamp,http://generalassemb.ly/education/excel-bootcamp/boston/33105
93,2017-06-10T14:00:00.000Z,workshop,boston,User Experience Design Bootcamp,http://generalassemb.ly/education/user-experience-design-bootcamp/boston/33095
94,2017-06-12T13:00:00.000Z,immersive,boston,Web Development Immersive,http://generalassemb.ly/education/web-development-immersive/boston
95,2017-06-12T22:30:00.000Z,class,boston,Python Programming 101,http://generalassemb.ly/education/python-programming-101/boston/35643
96,2017-06-13T22:30:00.000Z,course,boston,Data Science,http://generalassemb.ly/education/data-science/boston
97,2017-06-14T22:30:00.000Z,workshop,boston,Python Programming 201,http://generalassemb.ly/education/python-programming-201/boston/35644
98,2017-06-15T22:30:00.000Z,workshop,boston,Programming for Non-Programmers - The Basics,http://generalassemb.ly/education/programming-for-non-programmers-the-basics--2/boston/35636
99,2017-06-17T14:00:00.000Z,workshop,boston,Product Management Bootcamp,http://generalassemb.ly/education/product-management-bootcamp/boston/33099
100,2017-06-17T14:00:00.000Z,workshop,boston,SQL Bootcamp,http://generalassemb.ly/education/sql-bootcamp/boston/33106
101,2017-06-21T22:30:00.000Z,workshop,boston,Social Media Strategy Mapping,http://generalassemb.ly/education/social-media-strategy-mapping/boston/35637
